117231,233.26
117282,236.9
117333,235.24
117383,241.12
117434,237.84
117488,236.98
117536,236.95
117585,235.71
117633,235.95
117681,235.69
117728,233.41
117777,233.21
117821,231.9
117873,230.09
117921,228.66
117971,227.71
118026,227.79
118083,226.81
118138,223.52
118193,222.69
118517,223.19
118576,223.81
118623,225.12
118674,223.74
118722,224.02
118769,224.84
118816,224.12
118864,224.09
118911,223.53
118961,224.03
119008,222.78
119058,223.28
119205,223.05
119270,224.14
119318,222.81
119366,223.83
119416,224.34
119464,224.33
119511,225.6
119560,225.81
119609,228.24
119657,228.31
119706,228.62
119848,230.57
119912,231.26
119960,233.91
120012,231.72
120069,233.6
120118,234.47
120167,234.93
120217,233.59
120267,234
120318,235.03
120368,231.21
120416,230.57
120465,230.4
120513,230.52
120564,224.59
120614,222.29
120660,220.62
120707,220.95
120756,217.95
120801,216.34
120849,215.16
120895,214.66
120942,214.93
120990,214.69
121037,215.16
121087,215.93
121133,215.88
121181,221.41
121233,222.36
121281,219.31
121333,221.03
121383,221.36
121433,221.64
121481,223
121528,224.9
121573,224.95
121619,226.76
121668,226.97
121717,227.78
121766,230.02
121816,236.55
121866,230.5
121914,231.21
121962,233.67
122014,230.22
122065,233.12
122111,230.02
122162,231.81
122211,229.74
122262,226.84
122311,226.02
122359,225.52
122498,222.22
122793,225.55
122853,227.95
122899,227.33
122948,228.95
122999,228.88
123047,230.09
123102,229.93
123157,229.84
123204,230.66
123259,232.86
123306,232.64
123354,233.81
123565,236.09
123626,241.19
123681,238.93
123732,237.26
123780,238.53
123828,235.76
123877,233.14
123924,231.14
123973,229.22
124025,226.98
124076,224.52
124126,223.16
124174,222.59
124314,222.74
124377,224.02
124425,222.64
124473,223.07
124520,226.93
124568,226.47
124614,226.78
124662,228.41
124711,233.38
124855,232.52
124917,234.33
124969,236.48
125019,241.83
125071,240.03
125118,235.41
125172,234.93
125222,232.69
125271,231.67
125322,231.16
125373,228.53
125423,224.14
125473,222.1
125523,220.41
125571,223.19
125885,219.88
125946,220.59
126000,221.43
126052,223.59
126101,225.17
126153,225.26
126200,226.38
126249,228.26
126300,230.16
126348,229.5
126398,230.78
126451,230.28
126497,230.34
126545,230.28
126595,233.16
126650,235.41
126699,232.53
126746,236.97
126795,235.57
126841,237.74
126889,236.84
126935,237.74
126982,237.69
127034,237.93
127086,236.86
127135,236.59
127184,234.6
127233,231.79
127281,231.88
127329,229.64
127610,220.76
127670,219.9
127721,221.19
127770,224.09
127818,219.64
127868,219.84
127912,221.21
127963,220.41
128009,225
128059,220.66
128110,227.28
128159,222.41
128215,222.21
128268,225.22
128323,221.33
128377,221.29
128433,222.84
128488,222.52
128535,224.5
128586,224.16
128633,225.1
128681,226.21
128732,224.74
128781,232.19
128831,225.33
128883,226.34
128934,225.81
128982,226.31
129030,225
129084,225.21
129131,228.29
129181,224.03
129232,223.9
129281,227.88
129330,226.47
129380,224.36
129428,222.5
129476,223.17
129524,223.17
129566,222.9
129614,222.52
129664,222.53
129712,227.74
129763,221.78
129810,224.91
129858,220.9
129905,222.29
129953,224.98
130095,224.43
130158,221.95
130206,223.79
130256,226.88
130304,224.69
130352,224.48
130398,224.72
130445,226.53
130494,228.86
130635,230.16
130695,231.29
130742,232.69
130790,233.88
130930,237.97
130992,237.55
131041,237.83
131093,238.31
131142,237.38
131194,237.14
131242,237.17
131350,237.78
131411,237.38
131460,237.72
131511,235.07
131562,234.72
131610,236.36
131661,234.98
131710,234.71
131758,237.71
131805,233.66
131854,235.5
131902,233.81
131950,230.05
132002,228.84
132053,228.14
132097,225.52
132148,225.5
132290,223.78
132354,220.91
132402,219.6
132455,219.22
132508,217.83
132555,216.78
132604,217.72
132654,220.09
132704,217.14
132847,217.14
132907,221.22
132956,219.22
133003,220.78
133054,222.4
133103,224.16
133153,231.03
133207,231.79
133259,231.4
133306,232.72
133355,234.55
133403,234.41
133451,235.79
133500,238.12
133551,238.19
133601,239.03
133649,238.55
133697,237.67
133746,237.41
133794,238.81
133840,236.98
133888,230.38
133934,228.43
133985,226.21
134035,224.22
134179,219.67
134242,218.28
134290,215.78
134428,213.1
134487,216.02
134536,213.03
134586,212.59
134633,214.91
134680,212.52
134731,211.72
134776,214.93
134826,212.72
134875,214.78
134924,213.12
134971,215.14
135020,213.9
135073,215.81
135252,221.5
135314,219.72
135368,221.47
135418,222.86
135466,224.86
135512,225.07
135561,226.43
135701,229.36
135761,230.71
135904,234.95
135964,233.59
136013,234.79
136062,234.02
136110,235.19
136159,235.33
136267,233.47
136329,234.53
136377,232.33
136423,232.53
136470,232.5
136680,225.43
136741,224.59
136792,225.59
136835,223.91
136974,224.14
137200,222.38
137390,222.07
137453,222.28
137502,226.74
137550,226.91
137604,224.02
137653,225.5
137793,228.1
137946,226.02
138067,225.1
138125,226.17
138174,225.67
138222,224.84
138271,225.17
138319,226.93
138371,226.45
138420,226.29
138468,226.97
138515,230.09
138568,228.91
138619,232
138670,228.97
138724,228.36
138773,228
138819,229.1
138873,230.12
138924,229.57
138974,230.79
139025,230.16
139076,228.4
139127,228.17
139176,227.64
139284,225.41
139344,224.4
139393,224.05
139440,223.05
139575,220.38
139634,220.71
139684,220.97
139731,220.72
139778,220.17
139824,220.34
139872,220.03
139918,220.28
139967,221.62
140015,221.4
140068,224.45
140280,227.97
140434,229.81
140497,229.02
140544,226.38
140592,225.59
140642,225.43
140690,225.07
140748,225.72
140805,225.67
141022,225.71
141090,226.88
141145,226.93
141194,227.64
141243,231.91
141296,229.53
141347,230.78
141399,231.1
141449,231.6
141496,233.21
141543,231.71
141684,231.4
141745,232.64
141797,233.88
141845,235.72
141893,235.86
142036,239.9
142099,239.86
142147,240.9
142199,242.55
142248,241.62
142299,241.81
142349,239.9
142400,237.78
142449,235.33
142497,237.41
142545,235
142601,232.41
142650,231.09
142699,228.64
142751,227.81
142960,224.91
143021,224.97
143071,224.91
143120,223.83
143169,225.55
143219,224.22
143268,224.93
143316,224.41
143364,224.36
143504,226.05
143568,228.03
143616,225.78
143826,229.26
143889,228.33
143937,228.79
143989,229.12
144039,228.88
144090,230.19
144143,228.07
144197,226.9
144304,226.53
144367,228.17
144415,225.83
144556,226.69
144617,229.24
144672,226.98
144720,227.48
144766,228.1
144816,226.6
144863,226.66
144909,226.41
144961,227.22
145009,226.95
145060,228.02
145110,225.07
145251,226.22
145404,228.57
145464,230.53
145513,231.29
145561,231.48
145608,233.76
145656,233.31
145703,233.66
145755,233.53
145804,234.22
145853,232.83
145901,231.86
145949,232.16
145995,231.64
146044,229.26
146155,228.29
146216,228.5
146358,224.91
146512,221.78
146580,220.59
146627,222
146675,219.33
146727,221.52
146777,220.34
146824,218.62
146876,217.81
146923,217.72
146971,219.03
147022,220.12
147076,223.12
147120,220.16
147168,219.62
147221,220.62
147268,222.47
147316,224
147366,224.31
147413,224.81
147459,225.17
147514,226.84
147565,227.64
147611,228.48
147659,228.21
147708,229.71
147754,231.9
147805,230.24
147855,229.34
147903,229.31
147951,228.84
148005,229.57
148059,228.38
148107,231.81
148158,233.17
148207,229.79
148258,229.1
148305,231.52
148355,228.9
148499,227.93
148561,228.93
148606,227.53
148652,227.74
148698,228.64
148744,230.34
148791,227.78
148844,226.69
148892,226.62
148939,225.62
148984,226.53
149034,225.83
149082,224.81
149130,227.07
149178,228.78
149229,225.81
149278,225.83
149325,223.78
149466,225.33
149528,227.24
149579,225.79
149630,227.66
149681,228.22
149728,229.79
149776,229.78
149826,231.69
149876,230.62
149924,231.36
149975,232.33
150024,231.57
150078,232.16
150221,231.48
150376,233.6
150438,233.28
150487,232.43
150535,232.33
150583,232.74
150632,233.76
150681,232.38
150729,234.64
150782,232.98
150830,231.43
150878,230.48
150928,232.21
150977,228.69
151028,229.24
151081,231.64
151132,228.14
151184,228.05
151231,228.5
151281,227.48
151329,227.28
151375,226.74
151422,227.31
151472,228.33
151522,228.4
151570,227.59
151617,229.4
151665,228.41
151816,228.71
151884,231.29
151942,228.16
151999,224.69
152055,221.67
152105,220.47
152152,219.9
152331,218.83
152391,215.4
152438,216.86
152487,216.29
152534,217.28
152582,217.74
152628,218.72
152770,222.29
152831,224.07
152882,227.9
152930,229.72
152978,229.45
153028,230.74
153082,231.21
153130,233.31
153179,231.84
153228,231.97
153277,232.26
153327,233.22
153381,230.64
153429,230.31
153478,230.45
153530,230.95
153576,227.88
153626,227.5
153677,225.67
153886,226.07
154006,227.71
154071,228.55
154121,232.53
154174,230.12
154223,231.28
154273,231.6
154320,232.6
154366,240.07
154507,231.52
154570,232.84
154618,231.9
154666,230.79
154713,229.74
154763,231.36
154813,231.95
154863,232.59
154911,231.41
154962,226.91
155010,225.09
155061,225.05
155108,231.67
155160,227.02
155210,228.76
155259,226.31
155309,227.1
155358,231.64
155501,226.1
155561,226.26
155606,233.03
155657,231.71
155705,228.02
155757,233.07
155809,230.19
155857,229.38
155911,228.64
155961,230.17
156013,228.57
156063,228.67
156110,228.84
156159,229.47
156209,227.93
156261,227.21
156308,231.19
156358,229.79
156414,227.64
156463,228.05
156510,227.36
156560,227.88
156700,231.69
156763,232.69
156807,230.59
156855,227.69
156906,227.93
156959,229.95
157009,228.72
157063,228.05
157110,234.81
157161,231.28
157213,234
157266,229.45
157317,230.36
157367,229.45
157417,229.93
157467,229.97
157514,230.4
157623,229.5
157683,229.5
157721,228.59
157769,228.36
158050,224.97
158111,225.22
158159,221.38
158207,222.12
158257,220.97
158305,227.28
158353,224.43
158493,224.57
158554,224.29
158602,224.78
158650,225.41
158698,225.6
158745,226.57
158796,226.64
158846,227.38
158989,229.41
159051,228.02
159102,228.72
159151,228.91
159292,226.98
159355,228.05
159403,232.47
159456,227.45
159508,230.53
159559,230.48
159608,226.76
159659,227.41
159706,227.22
159756,226.16
159806,227.6
159948,227.6
160009,228.4
160061,230.76
160117,229.33
160168,230.72
160221,234.03
160364,232.28
160424,234.38
160470,231.07
160522,235.16
160663,231.26
160724,232.57
160774,231.97
160819,232.43
160867,231.98
160915,231.4
160963,231.21
161012,231.66
161068,229.79
161120,228.78
161168,227.74
161216,226.67
161271,223.72
161411,222.84
161471,226.22
161519,220.76
161568,221.31
161616,220.91
161661,220.91
161701,222.1
161750,221.59
161796,222.53
161847,222.02
161896,222.83
162002,221.84
162065,223.29
162173,224.28
162234,227.34
162283,223.45
162334,225.5
162382,228.64
162432,230.4
162576,229.29
162637,228.93
162686,231.14
162736,231.21
162786,232.83
162837,227.4
162887,225.52
162935,225.05
162985,223.19
163036,223.03
163086,221.29
163136,222.6
163185,221.12
163233,221.12
163273,223.19
163323,221.69
163369,220.74
163416,223.28
163464,221.36
163509,222.52
163557,222.59
163603,223.28
163655,223.22
163704,223.48
163752,224.66
163800,225.43
163847,226
163895,228.22
163944,228.4
163993,228.66
164040,228.34
164093,227.62
164141,225.45
164190,226.86
164241,225.53
164290,222.38
164428,219.71
164580,215.67
164642,218.66
164690,215.26
164735,215.57
164785,216.74
164832,217.86
164881,220.9
164934,220.9
164973,220.53
165020,225.9
165077,224.47
165125,226.69
165174,228.6
165224,233.38
165276,233.34
165323,237.14
165372,237.41
165421,239
165470,238.31
165520,236.5
165577,235.62
165625,235.52
165671,239.41
165722,231.47
165771,229.59
165821,228.83
165872,226.95
165920,227.52
166027,223.03
166181,222.88
166244,218.31
166295,218.83
166343,218.21
166391,217.43
166437,217.19
166485,218.4
166531,217.57
166578,218.83
166629,220.07
166856,227.33
166922,224.86
166977,229.86
167029,230.91
167080,229.95
167134,230.21
167186,231.24
167234,230.69
167283,230.45
167330,230.4
167379,228.4
167425,227.78
167473,227.69
167521,226.1
167570,224.62
167617,225.38
167670,227.03
167718,224.74
167766,222.45
167814,221.21
167864,222.83
167911,225.28
167960,224.55
168011,223.36
168062,224.59
168112,224.81
168164,225.26
168212,227.24
168261,228.45
168313,229.53
168362,229.53
168401,227.48
168451,229.95
168501,231.02
168552,228.38
168661,227.33
168721,227.45
168770,230.88
168823,228.79
168876,230.64
168927,231.72
168979,237.5
169028,233.29
169079,232.34
169130,232.95
169180,234.05
169227,233.4
169278,232.07
169327,230.62
169377,233.09
169426,228.78
169482,232.5
169542,227.09
169599,227.69
169649,228.48
169704,226.95
169758,227.67
169807,230.83
169866,229.43
169914,232.41
169964,235.1
170013,234.19
170065,235.79
170112,237.52
170161,239.95
170211,241.26
170266,240.19
170315,241.34
170365,243.33
170413,243.19
170462,241.4
170510,241.95
170559,241.14
170608,240.41
170661,240.45
170801,237.69
170862,237.79
170908,235.19
170957,236.22
171006,234.22
171057,237.45
171108,233.28
171157,233.05
171207,230.1
171352,226.6
171414,225.62
171462,225.33
171512,226.21
171563,226.57
171609,417.79
171675,229.47
171728,226.81
171776,227.24
171825,232.16
171972,230.47
172036,231.05
172146,232.79
172209,232.52
172258,231.28
172311,232.22
172360,231.45
172408,231.47
172458,233.91
172510,230.22
172569,228.79
172626,227.66
172680,226.86
172738,225.66
172784,225.98
172832,228.6
172882,223.34
172930,223.93
172978,225.52
173026,221.41
173077,223.07
173125,222.05
173175,220.69
173223,222.22
173274,220.64
173322,222.97
173370,221.41
173417,220.55
173464,221.07
173511,226.47
173557,226.02
173604,225.29
173655,225
173702,225.76
173750,225.4
173959,232.57
174115,24.1
174162,234.72
174287,236.14
174347,237.91
174490,236.36
174552,239.31
174609,233.95
174658,230.74
174707,228
174760,227.55
174808,228.9
174914,219.52
175105,411.93
175238,20.88
176910,238.38
177242,306.95
177439,229.74
177631,231
179012,345.21
179625,160.09
179739,328.55
179805,341.95
179859,96.1
180042,221.84
180114,222.79
180178,224.38
180234,222.29
180348,425.12
180420,226.21
180475,226.9
180524,229.4
180570,230.98
180622,231.79
180673,232.57
180722,235.24
180772,234.91
180822,243.59
180874,236.53
180925,236.53
180966,236.16
181014,234.4
181065,233.71
181116,231.48
181166,230.02
181216,228.78
181269,227.59
181320,224.86
181368,222.26
181414,222.4
181556,216.21
181618,214.93
181756,217.62
181815,216.21
181953,219.88
182017,219.34
182068,219.41
182115,220.21
182163,226.29
182210,225.47
182259,222.98
182311,224.22
182358,227.34
182409,225.95
182457,227.83
182506,233.02
182752,231.9
182814,230.34
182863,231.07
182912,230.55
182961,264.52
183014,241.48
183069,229.24
183124,232.16
183194,232.62
183251,232.17
183307,231.47
183361,229.84
183471,227.91
183532,225.09
183583,227.28
183630,226.66
183680,225.57
183821,223.79
184054,229.74
184116,230.31
184227,93.36
184278,232.45
184343,233.43
184392,233.72
184439,232.66
184581,233.16
184643,232.1
184783,232.57
184844,233.78
184893,231.67
184940,230.12
184989,234.47
185040,227.78
185092,226.59
185140,228.41
185189,224.12
185237,222.55
185287,221.47
185334,219.55
185477,219.88
185627,220.45
185686,219.09
185736,220.9
185785,223.72
185835,222.09
185883,221.81
185930,222.41
186952,81.29
187002,224.71
187161,229.4
187225,227.28
187274,227.88
187318,229.52
187372,229.31
187419,234.55
187473,229.03
187540,229.95
187600,227.79
187655,230.02
187715,231.69
187764,228.43
187939,229.52
188066,19.6
188242,24.98
188289,234.59
188348,234.62
188396,237.84
188446,234.84
188491,235.81
188542,233.38
188590,232.09
188638,231.48
188686,229.29
189318,203.93
189378,233.17
189428,234.09
189484,237.98
189533,238.07
189582,238.28
189631,238.81
189680,239.24
189728,239.88
189779,239.24
189829,239.21
189878,237.72
190058,232.03
190465,229.45
190525,225.43
190575,226.74
190625,227.48
190673,226.64
190720,228.81
190771,225.52
190818,227.21
190866,223.45
190913,222.53
190967,221.59
191015,217.67
191065,216.74
191172,216.98
191672,222.9
191732,224.33
191874,228.16
192042,236.29
192112,237.17
192173,236.67
192227,237.34
192276,237.88
192323,238.41
192374,238.43
192424,236.86
192476,234.59
192526,231.14
192577,233.14
192621,232
192671,228.33
193098,218.29
193158,218.14
193208,224.62
193351,226.97
193413,227.71
193624,231.74
193688,231.48
193736,231.12
193982,226.43
194045,225.47
194153,353.09
194223,223.95
194369,220.84
194428,224.74
194474,223.86
194521,221.38
194569,222.79
194675,223.28
194736,225.12
194979,227.59
195136,231.45
195198,232.24
195305,235.38
195366,237.43
195414,240.29
195469,239.64
195521,240.34
195569,238.33
195626,238.83
195673,237.55
195721,237.93
195775,239.78
195838,235.78
195889,235.86
195947,234.86
196000,234.17
196056,234.62
196108,231.22
196157,230.34
196205,233.09
196256,230.76
196306,229.9
196356,231.83
196408,227.16
196459,226
196507,226.24
196556,225.52
196608,225.45
196656,223.22
196703,224.26
196754,225.1
196802,225.1
196841,222.43
196893,222.5
196942,221.86
196990,221.95
197037,222.17
197094,222.6
197233,226.67
197353,229.69
197413,231.02
197464,235.29
197602,237.79
197663,237.53
197711,236.93
197758,236.97
197805,239.29
197853,236.62
197900,236.07
197949,234.53
197998,232.98
198047,230.86
198099,229.66
198149,226.22
198198,223.41
198247,221.28
198392,218
198466,210.98
198520,209.88
198576,209.84
198719,211.83
198785,211.34
198831,213.36
198880,212.69
198928,216.4
198975,218.24
199156,217.64
199220,219.17
199268,219.83
199374,221.64
199434,222.78
199482,221.71
199533,222.28
199581,224.6
199629,225.84
199680,224.28
199728,224.33
199776,224.79
199824,224.24
199875,224.33
199922,223.74
199970,223.67
200020,224.5
200074,226.28
200123,224.95
200173,224.57
200220,225.53
200269,227.33
200315,225.97
200363,227.03
200506,226.91
200660,221.38
200719,221.45
200767,220.17
200817,220.12
200867,224.6
200914,220.31
200962,220.79
201009,222.09
201057,222.21
201270,225.26
201346,226.88
201401,228.66
201456,228.79
201518,235.22
201569,233.21
201618,232.4
201669,233.34
201717,233.19
201765,234.34
201816,234.9
201865,236
201910,235.24
202054,236.93
202124,235.72
202174,235.59
202221,236.38
202273,236.24
202323,236.12
202372,236
202420,236.91
202472,235.64
202520,234.84
202566,235.34
202617,234.91
202666,237.14
202714,234.47
202767,234.53
202814,238.21
202863,235.84
202913,236.17
202963,235.17
203006,234.9
203061,234.53
203111,234.79
203160,235.17
203209,234.38
203258,233.45
203307,233.24
203446,229.55
203509,228.21
203557,226.79
203605,225.88
203669,225.86
203722,226.5
203868,223.95
203937,223.43
204059,162.93
204627,229.62
204692,233.02
204741,232.93
204789,232.81
204837,232.38
204890,240.57
205741,214.02
205802,213.21
205852,213.72
205898,213.38
205945,216.07
205996,215.28
206044,215.53
206224,218.71
206378,225.64
206437,226.9
206485,233.57
206539,232.6
206588,233
206634,234.4
206680,235.78
206728,232.81
206776,232.97
206823,234.88
206873,234.24
206922,230.97
206971,233.4
207020,19.6
207069,19.57
207156,228
207217,226.02
207266,228.09
207407,222
207467,220
207602,219.59
207662,218.62
207712,218.22
207776,218.47
207829,218.43
208049,224.57
208119,225.86
208172,226.88
208222,230.33
208273,233.38
208383,236.95
208500,237.48
208563,236.93
208670,235.36
208733,229.86
208781,231.53
208833,225.67
208885,164.4
208934,223.43
208990,219.09
209044,215.81
209094,214.29
209142,212.79
209190,212.07
209236,212.24
209378,212.17
209437,214.83
209484,214.52
209530,217.86
209672,233.84
209733,225.31
209782,226.93
209830,229.02
209878,234.02
209925,233.24
209976,234.45
210025,236.74
210078,238.72
210127,239.24
210175,238.41
210223,239.03
210272,240.5
210449,436.26
210523,240.69
210576,237.83
210633,234.88
210698,229.67
210756,234.48
211091,215.72
211159,218.66
211268,219.57
211325,218.6
211373,430.34
211439,217.76
211491,218.5
211538,221.53
211591,221.26
211638,222.74
211687,225.83
211827,227.05
211889,228.55
211937,229.79
211986,231.31
212039,230.19
212093,234.26
212142,235.67
212353,19.62
212398,237.26
212460,237.83
212509,239.66
212558,236.9
212607,234.47
212658,233.66
212706,230.47
212754,229.66
212805,226.45
212853,225.67
212995,221.47
213058,217.83
213108,219.29
213156,214.9
213203,214.19
213250,211.93
213300,211.59
213347,212.93
213490,215.03
213567,213.98
213696,218.67
213961,231.72
214025,230.47
214076,230.26
214125,228.91
214179,228.47
214226,227.93
214275,226.71
214325,226.93
214373,224.76
214420,19.55
214469,66.21
214512,225.76
214573,222.67
214679,237.9
214950,225.86
215142,227.14
215203,228.9
215256,229.53
215307,237.86
215357,231.47
215405,232.55
215453,231.24
215501,232.26
215549,232.09
215596,234.72
215646,231.62
215693,231.31
215739,229.6
215791,231.38
215842,226.57
215892,225.93
215939,230.31
215990,233.09
216041,223.88
216185,222.98
216245,231.33
216296,226.74
216350,226.07
216421,232.29
216479,230.21
216533,232.76
216590,233.47
216638,233.16
216687,233.14
216736,232.86
216785,232.97
216832,233.83
216884,237.43
216931,232.98
216979,233.95
217030,231.53
217082,230.36
217131,231.24
217185,229.41
217237,227.33
217285,225.97
217335,229.5
217387,224.71
217435,231.88
217485,223.36
217538,221.52
217586,220.33
217634,219.78
217685,219.76
217824,218.62
217885,218.79
217932,220.69
217982,218.53
218036,220.81
218145,223.4
218209,223.29
218257,224.98
218307,226.86
218356,227.43
218403,238.57
218457,231.03
218539,233.48
218593,235.83
218649,238.09
218706,237.97
218762,241.43
218819,238.79
218969,237.74
219038,237.38
219090,237.09
219140,236.16
219191,235.66
219330,232.9
219389,229.21
219440,229.5
219489,227.91
219538,230.45
219588,222.86
219730,225.88
219792,220.6
219840,219.17
219950,221.74
220071,220.93
220134,225.19
220182,221.64
220232,226.14
220280,223.36
220327,225.71
220377,224.26
220427,225.88
220477,227.62
220524,225.72
220572,225.43
220619,228.88
220667,226.24
220717,228.12
220769,226.62
220818,226.43
220887,226.72
220941,225.6
221001,228.43
221062,226.45
221203,223.91
221359,220.69
221421,222.29
221466,222.45
221512,222.16
221560,223.28
221607,224.48
221653,223.76
221699,219.33
221750,221.72
221893,220.6
221952,224.95
222093,225.93
222156,225.79
222207,227.21
222255,227.31
222300,227.24
222350,228.48
222397,232.09
222448,230.03
222496,230.88
222542,230.76
222591,232.53
222640,231.36
222689,230.59
222737,232.24
222785,230.4
222835,233.53
222884,232.81
222991,230.52
223053,231.22
223101,230.76
223251,231.45
223334,234.31
223389,233.29
223444,232.16
223683,231.52
223743,231.45
223850,230.98
223910,230.74
223960,226.76
224014,226.53
224065,224.43
224111,224.66
224162,223.97
224211,222.66
224261,222.19
224310,223.34
224451,223.48
224604,225.09
224664,225.71
224709,228.72
224760,227.81
224808,228.78
224858,229.57
224906,230.52
224958,231.19
225006,229.93
225058,230.07
225201,229.64
225266,228.98
225315,229.86
225363,232.14
225413,228.83
225463,229.76
225513,230
225563,229.12
225616,229.84
225684,230.69
225741,228.26
225890,226.83
225959,225.9
226012,226.59
226063,225.98
226116,227.38
226165,226.74
226213,223.78
226264,223.14
226311,222.83
226359,219.93
226408,217.71
226458,217.19
226504,216.34
226551,217.86
226600,214.93
226650,213.21
226696,212.43
226906,213.21
226966,215.02
227012,215.38
227064,216.29
227112,217.72
227161,219.28
227210,219.29
227264,222.83
227314,222.59
227362,222.28
227411,225.07
227460,225.67
